Name,Request Count,Failure Count,Average Response Time,Requests/s,Failures/s,Ramp_Speed,Users,Observation_Time,Failure_Rate
/product/2ZYFJ3GM2N,309,309,766.0001752581313,0.4858552571408904,0.4858552571408904,2.0,50,660,102.32268678204855
/product/66VCHSJNUP,348,322,712.1961822555004,0.5481927393449935,0.5083241764835394,2.0,50,660,88.97238495340218
/product/6E92ZMYYFZ,259,259,512.0128041454211,0.4069700739004744,0.4069700739004744,2.0,50,660,100.29801444185024
/product/9SIQT8TOJO,155,108,3897.0378726864387,0.24510540221543345,0.1710037689875117,2.0,50,660,68.9189106255419
/product/L9ECAV7KIM,304,304,513.7541249912285,0.47720773485796847,0.47720773485796847,2.0,50,660,102.36262936792984
/product/LS4PSXUNUM,101,0,7115.123970531692,0.15968089199418736,0.0,2.0,50,660,0.0
/product/OLJCESPC7Z,291,280,543.1293401503528,0.4591110015587577,0.4411769780603687,2.0,50,660,99.54083571293427
/setCurrency,267,215,5905.299594253045,0.4205540016084,0.33967823206832315,2.0,50,660,75.46998973619895
Aggregated,5007,4717,1092.7303199656524,7.8820471544569655,7.425023595480694,2.0,50,660,87.56034491951965
/,280,190,17998.915261266713,0.40627209516380897,0.2753621978332482,2.0,50,720,70.50441403308159
/cart,430,323,2871.1773407194305,0.6234417202376786,0.4675812901782589,2.0,50,720,72.80310584992716
/cart/checkout,245,233,970.2430300910434,0.353630303593166,0.3369496288953751,2.0,50,720,91.80313829318273
/product/0PUK6V6EV0,340,340,841.7628507832918,0.48962804060221354,0.48962804060221354,2.0,50,720,96.12624735957607
/product/1YMWWN1N4O,324,303,781.4913980957203,0.4683725505083493,0.43737730819529685,2.0,50,720,92.87861909437983
/product/2ZYFJ3GM2N,330,330,748.9467169754835,0.47503866384668486,0.47503866384668486,2.0,50,720,100.04467728966418
/product/66VCHSJNUP,212,152,4828.050532013789,0.3072851494923061,0.2201445847109058,2.0,50,720,75.71600681963868
/product/6E92ZMYYFZ,274,274,496.5967428238895,0.3947167170225162,0.3947167170225162,2.0,50,720,97.27816742133652
/product/9SIQT8TOJO,214,158,3375.1307326739807,0.31092444569569844,0.22887493919266685,2.0,50,720,73.25212756875989
/product/L9ECAV7KIM,78,0,4736.743460279021,0.11347856535722195,0.0,2.0,50,720,0.0
/product/LS4PSXUNUM,316,316,487.5713886314994,0.45524234521879875,0.45524234521879875,2.0,50,720,99.49345235360845
/product/OLJCESPC7Z,242,179,3269.584713477108,0.3514038356428871,0.2591603287866292,2.0,50,720,74.6505536115216
/setCurrency,331,256,9660.118504126745,0.47986724151757726,0.3705905429541686,2.0,50,720,84.55269529578734
Aggregated,3575,2599,5570.589717873252,5.1715681991252,3.7595052299727536,2.0,50,720,75.33336214639137
/,300,203,17799.73913332764,0.4017762851869399,0.2723150377378148,2.0,50,780,69.72421167166804
/cart,450,324,3285.7983164945686,0.5996991797598644,0.43155922281784637,2.0,50,780,69.89688182055536
/cart/checkout,184,184,412.50186556574016,0.24440492523769816,0.24440492523769816,2.0,50,780,97.62019573440259
/product/0PUK6V6EV0,37,0,4760.798491875957,0.05038324739187586,0.0,2.0,50,780,0.0
/product/1YMWWN1N4O,340,340,612.7149354827593,0.45180023085560334,0.45180023085560334,2.0,50,780,102.61337945995538
/product/2ZYFJ3GM2N,242,185,3210.118314628926,0.3232099574410998,0.24681487659138535,2.0,50,780,77.7695920151665
/product/66VCHSJNUP,175,0,5605.016467546369,0.23483116136946514,0.0,2.0,50,780,0.0
/product/6E92ZMYYFZ,377,350,706.1852477258502,0.5023615990010266,0.46624409841925346,2.0,50,780,88.0076303521613
/product/9SIQT8TOJO,216,159,3131.461594662829,0.2884771102678224,0.2123512061693692,2.0,50,780,67.96365604101513
/product/L9ECAV7KIM,392,372,571.8849794622683,0.5228810408337565,0.4964060514244524,2.0,50,780,90.73574112201092
/product/LS4PSXUNUM,362,352,406.7655176899025,0.4828925088050304,0.4691934305410579,2.0,50,780,96.10173329919547
/product/OLJCESPC7Z,340,327,537.0678879341434,0.4539872139226229,0.4362533383787704,2.0,50,780,98.42993638448246
/setCurrency,101,0,19569.784360275087,0.13524677030645893,0.0,2.0,50,780,0.0
Aggregated,2216,0,10673.972236718208,2.958659356459676,0.0,2.0,50,780,0.0
/,671,0,16376.044569762953,0.8317872853470853,0.0,2.0,50,840,0.0
/cart,515,386,2941.917992054814,0.6388022041526898,0.47910165311451725,2.0,50,840,74.59684358044723
/cart/checkout,306,291,1038.4862307331932,0.37850331273912025,0.36064938289293524,2.0,50,840,98.26022151029467
/product/0PUK6V6EV0,256,184,3825.020483589585,0.3185912508805645,0.22824447824279237,2.0,50,840,78.501865007811
/product/1YMWWN1N4O,345,322,712.2191568085543,0.4268555019392163,0.39860771136970935,2.0,50,840,84.64575801874632
/product/2ZYFJ3GM2N,365,365,710.5668079755224,0.4506952222150479,0.4506952222150479,2.0,50,840,94.9178698369072
/product/66VCHSJNUP,396,396,1805.1960160527037,0.4889651136578447,0.4889651136578447,2.0,50,840,101.13874631474467
/product/6E92ZMYYFZ,427,396,743.2980849109892,0.5287626945943306,0.49074707602872514,2.0,50,840,92.63278057560188
/product/9SIQT8TOJO,238,175,3211.7001744954773,0.2958688642275603,0.21779235838973185,2.0,50,840,69.70511352855388
/product/L9ECAV7KIM,107,0,5571.115624244216,0.13346769015039656,0.0,2.0,50,840,0.0
/product/LS4PSXUNUM,189,147,3144.41025102341,0.2347416063223159,0.18192474489979485,2.0,50,840,78.81937022032567
/product/OLJCESPC7Z,369,355,540.9546986261249,0.4572727619822636,0.4394105447173314,2.0,50,840,99.142283068664
/setCurrency,343,265,8570.348944547175,0.425732842211619,0.3287837791337256,2.0,50,840,75.01420428510329
Aggregated,6835,6835,1128.8250075677993,8.430156034519099,8.430156034519099,2.0,50,840,103.22198231112884
/,529,446,5536.883569379368,0.6107271521507801,0.5149915445163334,2.0,50,900,80.39458188005763
/cart,1037,975,628.2716019885096,1.1977742966850495,1.1259078388839465,2.0,50,900,92.9037424715644
/cart/checkout,142,92,3038.2232731113877,0.16449885680542434,0.10670196117108596,2.0,50,900,66.45461943587918
/product/0PUK6V6EV0,371,365,238.65319979265587,0.4284571217051567,0.42196534713386646,2.0,50,900,92.32116294838006
/product/1YMWWN1N4O,218,134,4820.197497358441,0.25176794169439726,0.15534617679015997,2.0,50,900,57.280115970327984
/product/2ZYFJ3GM2N,401,401,728.4268437637123,0.46202340797883357,0.46202340797883357,2.0,50,900,97.30362235616126
/product/66VCHSJNUP,252,197,2113.4916575872066,0.29180182223418705,0.22836664348762456,2.0,50,900,86.0351686194227
/product/6E92ZMYYFZ,97,0,5285.641391126462,0.11255839509902386,0.0,2.0,50,900,0.0
/product/9SIQT8TOJO,208,145,3828.5193004168796,0.24079590542222412,0.16799714331783078,2.0,50,900,67.70716326441601
/product/L9ECAV7KIM,120,0,5803.018608425363,0.13902340963734233,0.0,2.0,50,900,0.0
/product/LS4PSXUNUM,186,144,2888.9323682449444,0.2156692576796022,0.16714367470169172,2.0,50,900,72.41543300530513
/product/OLJCESPC7Z,299,221,3228.7983604969836,0.34702025725752744,0.2559274397274265,2.0,50,900,73.71932714193022
/setCurrency,408,329,6618.587629790324,0.4713517863535685,0.3807072120548054,2.0,50,900,84.58584234651197
Aggregated,4390,3191,5472.804628396096,5.080787458718825,3.6935115786860324,2.0,50,900,74.01097440448596
/,3290,0,6623.697588758615,4.991025852649379,0.0,5.0,250,660,0.0
/cart,1131,0,2786.6559350849434,1.7157667941822066,0.0,5.0,250,660,0.0
/cart/checkout,1046,2,1490.3348016079149,1.5910483274917921,0.0034363894762241233,5.0,250,660,0.22196794528689953
/product/0PUK6V6EV0,1729,0,949.4918426760206,2.624094297675974,0.0,5.0,250,660,0.0
/product/1YMWWN1N4O,1317,0,1505.9869554066643,2.002366365233354,0.0,5.0,250,660,0.0
/product/2ZYFJ3GM2N,587,11,9208.101430942474,0.8923621390957761,0.01673179010804576,5.0,250,660,1.8790840748551192
/product/66VCHSJNUP,582,0,2687.1030549617917,0.8835668122248378,0.0,5.0,250,660,0.0
/product/6E92ZMYYFZ,1457,0,1438.361577641041,2.2155769007088586,0.0,5.0,250,660,0.0
/product/9SIQT8TOJO,1560,0,1836.0655382772904,2.37129722253848,0.0,5.0,250,660,0.0
/product/L9ECAV7KIM,1445,0,1496.732154456672,2.1974351884515806,0.0,5.0,250,660,0.0
/product/LS4PSXUNUM,1342,0,1391.869243386293,2.040737137748301,0.0,5.0,250,660,0.0
/product/OLJCESPC7Z,406,6,7919.714860809346,0.6167358946057813,0.010453150756030136,5.0,250,660,1.5918018064384956
/setCurrency,862,0,5842.799124600622,1.3080175015735533,0.0,5.0,250,660,0.0
Aggregated,26658,0,1027.417838856688,40.44771407898799,0.0,5.0,250,660,0.0
/,1795,0,2055.825785003419,2.5013519156190633,0.0,5.0,250,720,0.0
/cart,3214,0,2225.9436047651275,4.47905243969232,0.0,5.0,250,720,0.0
/cart/checkout,415,0,1564.3108269262434,0.5778035632394666,0.0,5.0,250,720,0.0
/product/0PUK6V6EV0,1782,0,897.027124466999,2.479098457065634,0.0,5.0,250,720,0.0
/product/1YMWWN1N4O,1695,0,1489.8727957092638,2.3621410992625056,0.0,5.0,250,720,0.0
/product/2ZYFJ3GM2N,634,11,9107.69841193681,0.8826320276842647,0.016549350519079922,5.0,250,720,1.8585949745236507
/product/66VCHSJNUP,1598,0,1765.4665146287837,2.2266011336644747,0.0,5.0,250,720,0.0
/product/6E92ZMYYFZ,1519,0,912.845545317701,2.1137017084002787,0.0,5.0,250,720,0.0
/product/9SIQT8TOJO,1573,0,1697.176264259637,2.191920319670698,0.0,5.0,250,720,0.0
/product/L9ECAV7KIM,1549,0,1470.6496272690706,2.1591419889134262,0.0,5.0,250,720,0.0
/product/LS4PSXUNUM,672,0,3865.500427623525,0.9344299066036145,0.0,5.0,250,720,0.0
/product/OLJCESPC7Z,1602,0,1665.7990669700716,2.232885711221265,0.0,5.0,250,720,0.0
/setCurrency,1912,0,2249.818155825649,2.664736219206298,0.0,5.0,250,720,0.0
Aggregated,25307,2,1756.912279107547,35.25905684513191,0.003246690317231252,5.0,250,720,0.008940872733687572
/,1421,16,10744.235435457595,1.8252391625451398,0.02116219318892914,5.0,250,780,1.10221258715712
/cart,1435,0,12255.806340559482,1.8440160357865234,0.0,5.0,250,780,0.0
/cart/checkout,325,12,2977.6737780683065,0.41784557075792056,0.016070983490689212,5.0,250,780,3.702300271869075
/product/0PUK6V6EV0,1980,0,919.9716604391691,2.54250987704972,0.0,5.0,250,780,0.0
/product/1YMWWN1N4O,737,0,3380.390284748521,0.9462068207772767,0.0,5.0,250,780,0.0
/product/2ZYFJ3GM2N,717,13,9507.153598059067,0.9213434479519793,0.01727518964909957,5.0,250,780,1.9401112224157848
/product/66VCHSJNUP,643,0,2512.1212581153527,0.8260297154798897,0.0,5.0,250,780,0.0
/product/6E92ZMYYFZ,731,9,11858.673589611582,0.9394903445606416,0.011892282842539703,5.0,250,780,1.352483356686154
/product/9SIQT8TOJO,1724,0,1419.2849666467298,2.2173520365101043,0.0,5.0,250,780,0.0
/product/L9ECAV7KIM,1678,0,1470.0494755710024,2.1582608730398767,0.0,5.0,250,780,0.0
/product/LS4PSXUNUM,1667,0,1642.041299781887,2.1439779151496836,0.0,5.0,250,780,0.0
/product/OLJCESPC7Z,2193,0,895.6702266988924,2.815652099333013,0.0,5.0,250,780,0.0
/setCurrency,2408,0,2614.77283273985,3.0969969081085575,0.0,5.0,250,780,0.0
Aggregated,29218,2,1872.4142960365268,37.57703949517917,0.00346013255020061,5.0,250,780,0.00952865895735197
/,2137,0,3286.3480111012655,2.5521749525801756,0.0,5.0,250,840,0.0
/cart,3661,0,1634.91091905528,4.371888854321475,0.0,5.0,250,840,0.0
/cart/checkout,348,13,2962.5762703131245,0.4157269952472484,0.01598949981720182,5.0,250,840,3.6835287370292793
/product/0PUK6V6EV0,714,9,12817.00205254076,0.8518454252685991,0.010851534079854707,5.0,250,840,1.2419819177975016
/product/1YMWWN1N4O,2046,0,1541.7819248685084,2.444441204188984,0.0,5.0,250,840,0.0
/product/2ZYFJ3GM2N,1897,0,899.4150434163628,2.261679038686712,0.0,5.0,250,840,0.0
/product/66VCHSJNUP,639,0,2317.184119021825,0.7619309507320868,0.0,5.0,250,840,0.0
/product/6E92ZMYYFZ,1777,0,914.9086599265554,2.1184788680147713,0.0,5.0,250,840,0.0
/product/9SIQT8TOJO,601,8,12001.522777922235,0.7168507035197517,0.010541922110584526,5.0,250,840,1.3928510675113661
/product/L9ECAV7KIM,910,0,3262.9423402987672,1.0852448748720371,0.0,5.0,250,840,0.0
/product/LS4PSXUNUM,1854,0,1696.2167819657427,2.214713673964155,0.0,5.0,250,840,0.0
/product/OLJCESPC7Z,1766,0,1464.7480087679835,2.109956558394356,0.0,5.0,250,840,0.0
/setCurrency,2538,0,2559.5571385548246,3.0315981736453006,0.0,5.0,250,840,0.0
Aggregated,31862,2,1895.9649321900365,38.04967164007909,0.003503653005532094,5.0,250,840,0.009648507422838742
/,2130,0,1951.6928474644865,2.3746519176464163,0.0,5.0,250,900,0.0
/cart,4605,0,1919.4453724833618,5.132757835691721,0.0,5.0,250,900,0.0
/cart/checkout,411,15,3266.175830167611,0.4583299601198972,0.017628075389226772,5.0,250,900,4.061010226528702
/product/0PUK6V6EV0,802,10,13436.642129245394,0.8930280327527956,0.011376153283475044,5.0,250,900,1.3020257383145826
/product/1YMWWN1N4O,2233,0,1570.2884439764475,2.4896372911137865,0.0,5.0,250,900,0.0
/product/2ZYFJ3GM2N,1945,0,860.691059140917,2.164303278550948,0.0,5.0,250,900,0.0
/product/66VCHSJNUP,703,0,2378.9619107445674,0.7822445767383398,0.0,5.0,250,900,0.0
/product/6E92ZMYYFZ,996,0,2724.6441425904795,1.1077862220069639,0.0,5.0,250,900,0.0
/product/9SIQT8TOJO,2006,0,1731.4691696810223,2.2362099540455165,0.0,5.0,250,900,0.0
/product/L9ECAV7KIM,886,0,2965.681898319278,0.9863769398870448,0.0,5.0,250,900,0.0
/product/LS4PSXUNUM,1993,0,1701.2622413922509,2.221301421533996,0.0,5.0,250,900,0.0
/product/OLJCESPC7Z,2544,0,900.6829007453634,2.8314100711640484,0.0,5.0,250,900,0.0
/setCurrency,2695,0,2713.684195865506,3.003838913424686,0.0,5.0,250,900,0.0
Aggregated,35566,0,1005.2093159084386,39.57340184461308,0.0,5.0,250,900,0.0
/,3024,3024,4124.80121535083,4.609769384492092,4.609769384492092,10.0,500,660,743.0594893527576
/cart,2169,0,3648.6313043030286,3.295138061974853,0.0,10.0,500,660,0.0
/cart/checkout,2017,2017,781.08326294942,3.074764009500238,3.074764009500238,10.0,500,660,865.0118114002724
/product/0PUK6V6EV0,2346,1827,2031.2684570872434,3.569473826421807,2.7799127956925593,10.0,500,660,1346.9564664738239
/product/1YMWWN1N4O,1777,987,2556.194747706932,2.7029491120904945,1.5016383956058301,10.0,500,660,351.9611721123369
/product/2ZYFJ3GM2N,1845,997,2684.53557568342,2.8072483542491633,1.516752095877906,10.0,500,660,329.648786510786
/product/66VCHSJNUP,2377,1747,2573.2831864920345,3.617416333225191,2.6576936325736096,10.0,500,660,1035.7887633740256
/product/6E92ZMYYFZ,2088,1170,2632.520229433339,3.1771018774618214,1.780199175307026,10.0,500,660,452.76234928243207
/product/9SIQT8TOJO,2234,1613,2469.870049016354,3.3987335240809826,2.4540704297744855,10.0,500,660,1023.1579379411925
/product/L9ECAV7KIM,2933,2599,1267.467609955505,4.465882527842007,3.9579148469500254,10.0,500,660,1227.822700541365
/product/LS4PSXUNUM,1799,980,2657.249713456582,2.737507632380471,1.4916957757282807,10.0,500,660,336.4371593334937
/product/OLJCESPC7Z,2672,2355,1150.124538890149,4.06837230151188,3.585880330269959,10.0,500,660,1070.6949207196642
/setCurrency,4174,3913,2407.307609412772,6.354534800704934,5.957109288623186,10.0,500,660,1408.880412921174
Aggregated,50883,44687,1776.0670530361283,77.4609821518563,68.0282370619558,10.0,500,660,1413.029775805797
/,4425,1908,8799.654022209977,6.169801106817568,2.660830666012967,10.0,500,720,324.55681183397735
/cart,2037,0,4668.336141775242,2.836120672735379,0.0,10.0,500,720,0.0
/cart/checkout,2135,2027,931.8559444745822,2.9798225144781596,2.8295793624876637,10.0,500,720,1826.7541080208596
/product/0PUK6V6EV0,3395,3040,1205.6708585861677,4.738798191408439,4.24287745044709,10.0,500,720,1512.6749767694655
/product/1YMWWN1N4O,3040,2829,1641.0163649146173,4.248778794853292,3.9539522015327093,10.0,500,720,866.9790846019899
/product/2ZYFJ3GM2N,2152,1162,2869.9069850297014,3.001093274214405,1.62148621681435,10.0,500,720,352.4115543795781
/product/66VCHSJNUP,3125,2926,1594.622233412469,4.366999534958036,4.088976272639279,10.0,500,720,739.0039507789702
/product/6E92ZMYYFZ,2392,1340,2764.1856112085984,3.3360044860563804,1.8692357576026368,10.0,500,720,475.40723797320834
/product/9SIQT8TOJO,2142,1272,2560.4487025999283,2.9876960857284462,1.7747806598804798,10.0,500,720,353.58432539649624
/product/L9ECAV7KIM,3093,2741,1225.201837641662,4.316960399481847,3.825931728450736,10.0,500,720,1186.8789523183466
/product/LS4PSXUNUM,2677,2002,2355.9830782933604,3.73389235099806,2.792109413802704,10.0,500,720,1251.4011583969564
/product/OLJCESPC7Z,3382,3139,1769.7041013842734,4.726759869911176,4.3871740737419405,10.0,500,720,1022.0944049420843
/setCurrency,4189,3927,2214.635140776901,5.845940094196682,5.480323127982632,10.0,500,720,1296.1185597583933
Aggregated,48966,46550,1883.6362040762451,68.41816996943348,65.04196987001629,10.0,500,720,791.992401098952
/,3632,3632,4192.610634578052,4.685551408501035,4.685551408501035,10.0,500,780,755.2749707283857
/cart,5036,2752,3045.004478689291,6.482461668871377,3.5421408588527954,10.0,500,780,325.70321271427304
/cart/checkout,1605,1158,2196.547427975528,2.0663660936670705,1.4914497208322808,10.0,500,780,614.7664895560965
/product/0PUK6V6EV0,2010,1091,2611.00989267855,2.5869456373015467,1.4052544202625685,10.0,500,780,284.7098650885029
/product/1YMWWN1N4O,2293,1274,2791.5669835587023,2.951834364858112,1.639907980476729,10.0,500,780,384.36945715689575
/product/2ZYFJ3GM2N,2201,1189,2709.3774794147503,2.833225805990863,1.5307876742816304,10.0,500,780,332.69925955864863
/product/66VCHSJNUP,3369,3154,1586.8407477504427,4.345689318936131,4.069022762916905,10.0,500,780,735.3977370145594
/product/6E92ZMYYFZ,3244,3052,1535.7282702492014,4.184995844810916,3.937305852458541,10.0,500,780,767.4036058153732
/product/9SIQT8TOJO,3345,3102,1557.621946018828,4.314516626752957,4.0009063873634245,10.0,500,780,817.1873743191331
/product/L9ECAV7KIM,3038,2861,1398.5226320862382,3.9184709381868115,3.6905095785753157,10.0,500,780,696.5388809404782
/product/LS4PSXUNUM,2138,1165,2670.9891014501923,2.7516619963103173,1.4994086327199934,10.0,500,780,338.17671758582594
/product/OLJCESPC7Z,3211,2830,1169.5848326487126,4.137209820780031,3.6465540071201605,10.0,500,780,1088.8112524545847
/setCurrency,1217,0,9936.224538860406,1.5646619354841265,0.0,10.0,500,780,0.0
Aggregated,23901,0,4959.463927615726,30.71612690178413,0.0,10.0,500,780,0.0
/,4086,4086,4379.3458126451,4.894241733663273,4.894241733663273,10.0,500,840,788.9142514632503
/cart,5053,2761,2837.0143346266154,6.039674754820697,3.3001936326075962,10.0,500,840,303.4559357042643
/cart/checkout,2631,2631,800.6148681444952,3.1516509171454143,3.1516509171454143,10.0,500,840,886.6421163764028
/product/0PUK6V6EV0,4287,3838,1304.6351795372873,5.127769975703758,4.591142885223131,10.0,500,840,1636.8389231978365
/product/1YMWWN1N4O,2939,2228,2078.1276763576807,3.5140980212952235,2.6633163950869063,10.0,500,840,1015.8954512078926
/product/2ZYFJ3GM2N,2885,2117,2485.428544484396,3.448412566702113,2.5306898674991314,10.0,500,840,824.8981846227981
/product/66VCHSJNUP,3153,2316,2681.3763032754982,3.7693692190227175,2.7693324874452614,10.0,500,840,1079.2980189235545
/product/6E92ZMYYFZ,1565,0,3432.368748988201,1.8682541722824269,0.0,10.0,500,840,0.0
/product/9SIQT8TOJO,3738,3466,1616.2971902451052,4.477043430795562,4.151619569085752,10.0,500,840,847.9706262432336
/product/L9ECAV7KIM,1273,0,3541.4519130354056,1.5201243773222535,0.0,10.0,500,840,0.0
/product/LS4PSXUNUM,3735,3504,1514.4186636994204,4.474032925090777,4.197529028752329,10.0,500,840,887.7500583977346
/product/OLJCESPC7Z,3694,3256,1249.2243620990077,4.41892127442285,3.894855658385985,10.0,500,840,1162.950736299716
/setCurrency,4996,4991,2681.5411607736814,5.984379206471365,5.97783890132768,10.0,500,840,844.8466095721632
Aggregated,51767,39894,3146.039539436973,61.87654841210215,47.68457335320673,10.0,500,840,1025.0285494871816
/,4363,4363,4364.52734101194,4.877680999389513,4.877680999389513,10.0,500,900,786.244788041899
/cart,6021,4888,3006.309352035799,6.717253027930717,5.453611369211077,10.0,500,900,949.2291635656054
/cart/checkout,2717,2580,948.7581922457267,3.033871317570941,2.880903015844675,10.0,500,900,1859.8882536297433
/product/0PUK6V6EV0,3813,3596,1443.7414636880317,4.262638971179621,4.020076055520691,10.0,500,900,908.1894493191066
/product/1YMWWN1N4O,3938,3527,1164.29183178353,4.39726731690277,3.9375530064992983,10.0,500,900,1492.9518497064553
/product/2ZYFJ3GM2N,3476,3239,1442.853430966143,3.8859351185590816,3.621525160186178,10.0,500,900,734.6665829204219
/product/66VCHSJNUP,3093,2272,2454.688349351765,3.4507005581564445,2.5352085733394283,10.0,500,900,988.0523928304005
/product/6E92ZMYYFZ,4167,3920,1709.2656146006334,4.657900511020138,4.382221541497809,10.0,500,900,854.1202381642087
/product/9SIQT8TOJO,1406,0,3008.375974951783,1.5665595324449244,0.0,10.0,500,900,0.0
/product/L9ECAV7KIM,3861,3636,1540.3420254620207,4.315829664219941,4.064751523376958,10.0,500,900,767.1725048027296
/product/LS4PSXUNUM,1227,0,3027.937881349228,1.3671897982876582,0.0,10.0,500,900,0.0
/product/OLJCESPC7Z,3540,3120,1117.3753363422504,3.952527500329702,3.4837742389054016,10.0,500,900,1040.207435547414
/setCurrency,4759,4225,6058.883726249454,5.309616247487974,4.713699721395049,10.0,500,900,1083.4064615804393
Aggregated,59879,56924,1842.7495560774673,66.93306917013521,63.63015365971646,10.0,500,900,774.8012288060409
